csv_number,num_players,start_number,end_number,date,num_teama,num_teamb,teama_players,teamb_players,venue
860271,22,30807,30828,2015-07-15,11,11,"['MDKJ Perera', 'TM Dilshan', 'WU Tharanga', 'AD Mathews', 'HDRL Thirimanne', 'LD Chandimal', 'TAM Siriwardana', 'SS Pathirana', 'NLTC Perera', 'SL Malinga', 'N Pradeep']","['Azhar Ali', 'Ahmed Shehzad', 'Mohammad Hafeez', 'Babar Azam', 'Shoaib Malik', 'Mohammad Rizwan', 'Sarfraz Ahmed', 'Anwar Ali', 'Yasir Shah', 'Rahat Ali', 'Mohammad Irfan']",Pallekele International Cricket Stadium
860273,22,30829,30850,2015-07-19,11,11,"['MDKJ Perera', 'TM Dilshan', 'HDRL Thirimanne', 'WU Tharanga', 'AD Mathews', 'LD Chandimal', 'NLTC Perera', 'TAM Siriwardana', 'SS Pathirana', 'SL Malinga', 'N Pradeep']","['Ahmed Shehzad', 'Azhar Ali', 'Mohammad Hafeez', 'Sarfraz Ahmed', 'Shoaib Malik', 'Mohammad Rizwan', 'Imad Wasim', 'Anwar Ali', 'Yasir Shah', 'Rahat Ali', 'Mohammad Irfan']",R Premadasa Stadium
860275,22,30851,30872,2015-07-22,11,11,"['MDKJ Perera', 'TM Dilshan', 'HDRL Thirimanne', 'AD Mathews', 'LD Chandimal', 'SMA Priyanjan', 'TAM Siriwardana', 'SS Pathirana', 'SL Malinga', 'RAS Lakmal', 'N Pradeep']","['Azhar Ali', 'Ahmed Shehzad', 'Mohammad Hafeez', 'Sarfraz Ahmed', 'Shoaib Malik', 'Mohammad Rizwan', 'Imad Wasim', 'Anwar Ali', 'Yasir Shah', 'Rahat Ali', 'Mohammad Irfan']",R Premadasa Stadium
860277,22,30873,30894,2015-07-26,11,11,"['MDKJ Perera', 'TM Dilshan', 'HDRL Thirimanne', 'LD Chandimal', 'AD Mathews', 'TAM Siriwardana', 'NLTC Perera', 'SMA Priyanjan', 'SMSM Senanayake', 'RAS Lakmal', 'PLS Gamage']","['Azhar Ali', 'Ahmed Shehzad', 'Mohammad Hafeez', 'Sarfraz Ahmed', 'Shoaib Malik', 'Mohammad Rizwan', 'Imad Wasim', 'Anwar Ali', 'Yasir Shah', 'Rahat Ali', 'Mohammad Irfan']","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa"
868727,22,30895,30916,2015-05-26,11,11,"['Mohammad Hafeez', 'Azhar Ali', 'Shoaib Malik', 'Haris Sohail', 'Sarfraz Ahmed', 'Anwar Ali', 'Asad Shafiq', 'Hammad Azam', 'Mohammad Sami', 'Wahab Riaz', 'Yasir Shah']","['V Sibanda', 'Sikandar Raza', 'H Masakadza', 'E Chigumbura', 'SC Williams', 'R Mutumbami', 'P Utseya', 'CR Ervine', 'CB Mpofu', 'T Panyangara', 'BV Vitori']",Gaddafi Stadium
868729,22,30917,30938,2015-05-29,11,11,"['Azhar Ali', 'Sarfraz Ahmed', 'Mohammad Hafeez', 'Asad Shafiq', 'Haris Sohail', 'Shoaib Malik', 'Hammad Azam', 'Wahab Riaz', 'Yasir Shah', 'Anwar Ali', 'Mohammad Sami']","['V Sibanda', 'CJ Chibhabha', 'H Masakadza', 'SC Williams', 'Sikandar Raza', 'R Mutumbami', 'CK Coventry', 'AG Cremer', 'T Panyangara', 'T Mupariwa', 'BV Vitori']",Gaddafi Stadium
868731,22,30939,30960,2015-05-31,11,11,"['Mohammad Hafeez', 'Azhar Ali', 'Asad Shafiq', 'Babar Azam', 'Shoaib Malik', 'Sarfraz Ahmed', 'Hammad Azam', 'Anwar Ali', 'Wahab Riaz', 'Yasir Shah', 'Junaid Khan']","['V Sibanda', 'CJ Chibhabha', 'H Masakadza', 'SC Williams', 'R Mutumbami', 'Sikandar Raza', 'CK Coventry', 'AG Cremer', 'T Panyangara', 'CB Mpofu', 'R Kaia']",Gaddafi Stadium
870731,22,30961,30982,2015-06-18,11,11,"['Tamim Iqbal', 'Soumya Sarkar', 'Liton Das', 'Mushfiqur Rahim', 'Shakib Al Hasan', 'Sabbir Rahman', 'Nasir Hossain', 'Mashrafe Mortaza', 'Rubel Hossain', 'Taskin Ahmed', 'Mustafizur Rahman']","['RG Sharma', 'S Dhawan', 'V Kohli', 'AM Rahane', 'SK Raina', 'MS Dhoni', 'RA Jadeja', 'R Ashwin', 'B Kumar', 'MM Sharma', 'UT Yadav']",Shere Bangla National Stadium
870733,22,30983,31004,2015-06-21,11,11,"['Tamim Iqbal', 'Soumya Sarkar', 'Liton Das', 'Mushfiqur Rahim', 'Shakib Al Hasan', 'Sabbir Rahman', 'Nasir Hossain', 'Mashrafe Mortaza', 'Rubel Hossain', 'Taskin Ahmed', 'Mustafizur Rahman']","['RG Sharma', 'S Dhawan', 'V Kohli', 'MS Dhoni', 'AT Rayudu', 'SK Raina', 'RA Jadeja', 'AR Patel', 'R Ashwin', 'B Kumar', 'DS Kulkarni']",Shere Bangla National Stadium
870735,22,31005,31026,2015-06-24,11,11,"['Tamim Iqbal', 'Soumya Sarkar', 'Liton Das', 'Mushfiqur Rahim', 'Shakib Al Hasan', 'Sabbir Rahman', 'Nasir Hossain', 'Mashrafe Mortaza', 'Arafat Sunny', 'Rubel Hossain', 'Mustafizur Rahman']","['RG Sharma', 'S Dhawan', 'V Kohli', 'MS Dhoni', 'AT Rayudu', 'SK Raina', 'STR Binny', 'AR Patel', 'R Ashwin', 'DS Kulkarni', 'UT Yadav']",Shere Bangla National Stadium
885959,22,31027,31048,2015-07-10,11,11,"['V Sibanda', 'CJ Chibhabha', 'H Masakadza', 'E Chigumbura', 'SC Williams', 'Sikandar Raza', 'R Mutumbami', 'AG Cremer', 'DT Tiripano', 'BV Vitori', 'T Panyangara']","['AM Rahane', 'M Vijay', 'AT Rayudu', 'MK Tiwary', 'RV Uthappa', 'KM Jadhav', 'STR Binny', 'AR Patel', 'Harbhajan Singh', 'B Kumar', 'DS Kulkarni']",Harare Sports Club
885965,22,31049,31070,2015-07-12,11,11,"['V Sibanda', 'CJ Chibhabha', 'H Masakadza', 'E Chigumbura', 'SC Williams', 'Sikandar Raza', 'R Mutumbami', 'AG Cremer', 'N Madziva', 'DT Tiripano', 'BV Vitori']","['AM Rahane', 'M Vijay', 'AT Rayudu', 'MK Tiwary', 'RV Uthappa', 'STR Binny', 'KM Jadhav', 'Harbhajan Singh', 'AR Patel', 'B Kumar', 'DS Kulkarni']",Harare Sports Club
885967,22,31071,31092,2015-07-14,11,11,"['H Masakadza', 'CJ Chibhabha', 'RW Chakabva', 'E Chigumbura', 'R Mutumbami', 'Sikandar Raza', 'MN Waller', 'AG Cremer', 'P Utseya', 'DT Tiripano', 'N Madziva']","['AM Rahane', 'M Vijay', 'RV Uthappa', 'MK Tiwary', 'MK Pandey', 'KM Jadhav', 'STR Binny', 'Harbhajan Singh', 'AR Patel', 'B Kumar', 'MM Sharma']",Harare Sports Club
894287,22,31093,31114,2015-08-02,11,11,"['H Masakadza', 'CJ Chibhabha', 'CR Ervine', 'E Chigumbura', 'SC Williams', 'RW Chakabva', 'Sikandar Raza', 'AG Cremer', 'P Utseya', 'T Panyangara', 'CB Mpofu']","['MJ Guptill', 'TWM Latham', 'KS Williamson', 'LRPL Taylor', 'GD Elliott', 'JDS Neesham', 'L Ronchi', 'NL McCullum', 'MJ Henry', 'MJ McClenaghan', 'IS Sodhi']",Harare Sports Club
894289,22,31115,31136,2015-08-04,11,11,"['H Masakadza', 'CJ Chibhabha', 'CR Ervine', 'RW Chakabva', 'E Chigumbura', 'SC Williams', 'Sikandar Raza', 'AG Cremer', 'P Utseya', 'T Panyangara', 'CB Mpofu']","['MJ Guptill', 'TWM Latham', 'KS Williamson', 'LRPL Taylor', 'GD Elliott', 'C Munro', 'L Ronchi', 'NL McCullum', 'MJ Henry', 'MJ McClenaghan', 'IS Sodhi']",Harare Sports Club
894291,22,31137,31158,2015-08-07,11,11,"['H Masakadza', 'CJ Chibhabha', 'CR Ervine', 'E Chigumbura', 'SC Williams', 'Sikandar Raza', 'RW Chakabva', 'AG Cremer', 'N Madziva', 'T Panyangara', 'J Nyumbu']","['MJ Guptill', 'TWM Latham', 'KS Williamson', 'C Munro', 'GD Elliott', 'JDS Neesham', 'L Ronchi', 'NL McCullum', 'MJ McClenaghan', 'BM Wheeler', 'IS Sodhi']",Harare Sports Club
895807,22,31159,31180,2016-01-12,11,11,"['AJ Finch', 'DA Warner', 'SPD Smith', 'GJ Bailey', 'GJ Maxwell', 'MR Marsh', 'JP Faulkner', 'MS Wade', 'SM Boland', 'JR Hazlewood', 'JS Paris']","['RG Sharma', 'S Dhawan', 'V Kohli', 'MS Dhoni', 'RA Jadeja', 'AM Rahane', 'MK Pandey', 'R Ashwin', 'UT Yadav', 'B Kumar', 'BB Sran']",Western Australia Cricket Association Ground
895809,22,31181,31202,2016-01-15,11,11,"['AJ Finch', 'SE Marsh', 'SPD Smith', 'GJ Bailey', 'GJ Maxwell', 'MS Wade', 'JP Faulkner', 'KW Richardson', 'JW Hastings', 'JS Paris', 'SM Boland']","['RG Sharma', 'S Dhawan', 'V Kohli', 'AM Rahane', 'MS Dhoni', 'MK Pandey', 'RA Jadeja', 'R Ashwin', 'UT Yadav', 'I Sharma', 'BB Sran']","Brisbane Cricket Ground, Woolloongabba"
895811,22,31203,31224,2016-01-17,11,11,"['SE Marsh', 'AJ Finch', 'SPD Smith', 'GJ Bailey', 'GJ Maxwell', 'MR Marsh', 'MS Wade', 'JP Faulkner', 'JW Hastings', 'KW Richardson', 'SM Boland']","['RG Sharma', 'S Dhawan', 'V Kohli', 'AM Rahane', 'MS Dhoni', 'Gurkeerat Singh', 'RA Jadeja', 'R Dhawan', 'I Sharma', 'UT Yadav', 'BB Sran']",Melbourne Cricket Ground
895813,22,31225,31246,2016-01-20,11,11,"['DA Warner', 'AJ Finch', 'MR Marsh', 'SPD Smith', 'GJ Maxwell', 'GJ Bailey', 'JP Faulkner', 'MS Wade', 'JW Hastings', 'KW Richardson', 'NM Lyon']","['RG Sharma', 'S Dhawan', 'V Kohli', 'MS Dhoni', 'Gurkeerat Singh', 'RA Jadeja', 'AM Rahane', 'R Dhawan', 'B Kumar', 'UT Yadav', 'I Sharma']",Manuka Oval
895815,22,31247,31268,2016-01-23,11,11,"['AJ Finch', 'DA Warner', 'SPD Smith', 'GJ Bailey', 'SE Marsh', 'MR Marsh', 'MS Wade', 'JP Faulkner', 'JW Hastings', 'SM Boland', 'NM Lyon']","['RG Sharma', 'S Dhawan', 'V Kohli', 'MK Pandey', 'MS Dhoni', 'Gurkeerat Singh', 'RA Jadeja', 'R Dhawan', 'JJ Bumrah', 'UT Yadav', 'I Sharma']",Sydney Cricket Ground
902641,22,31269,31290,2015-11-11,11,11,"['JJ Roy', 'AD Hales', 'JE Root', 'EJG Morgan', 'JWA Taylor', 'JC Buttler', 'MM Ali', 'CR Woakes', 'AU Rashid', 'DJ Willey', 'RJW Topley']","['Azhar Ali', 'Bilal Asif', 'Mohammad Hafeez', 'Younis Khan', 'Shoaib Malik', 'Babar Azam', 'Sarfraz Ahmed', 'Anwar Ali', 'Wahab Riaz', 'Yasir Shah', 'Mohammad Irfan']",Sheikh Zayed Stadium
902643,22,31291,31312,2015-11-13,11,11,"['JJ Roy', 'AD Hales', 'JE Root', 'EJG Morgan', 'JC Buttler', 'JWA Taylor', 'MM Ali', 'CR Woakes', 'AU Rashid', 'DJ Willey', 'RJW Topley']","['Azhar Ali', 'Babar Azam', 'Mohammad Hafeez', 'Iftikhar Ahmed', 'Shoaib Malik', 'Mohammad Rizwan', 'Sarfraz Ahmed', 'Anwar Ali', 'Wahab Riaz', 'Yasir Shah', 'Mohammad Irfan']",Sheikh Zayed Stadium
902645,22,31313,31334,2015-11-17,11,11,"['JJ Roy', 'AD Hales', 'JE Root', 'EJG Morgan', 'JWA Taylor', 'JC Buttler', 'MM Ali', 'CR Woakes', 'AU Rashid', 'DJ Willey', 'RJW Topley']","['Azhar Ali', 'Babar Azam', 'Mohammad Hafeez', 'Sarfraz Ahmed', 'Shoaib Malik', 'Mohammad Rizwan', 'Iftikhar Ahmed', 'Anwar Ali', 'Wahab Riaz', 'Zafar Gohar', 'Mohammad Irfan']",Sharjah Cricket Stadium
902647,22,31335,31356,2015-11-20,11,11,"['JJ Roy', 'AD Hales', 'JE Root', 'JC Buttler', 'EJG Morgan', 'JWA Taylor', 'MM Ali', 'CR Woakes', 'AU Rashid', 'DJ Willey', 'RJW Topley']","['Azhar Ali', 'Ahmed Shehzad', 'Mohammad Hafeez', 'Babar Azam', 'Shoaib Malik', 'Mohammad Rizwan', 'Sarfraz Ahmed', 'Anwar Ali', 'Wahab Riaz', 'Yasir Shah', 'Mohammad Irfan']",Dubai International Cricket Stadium
903593,22,31357,31378,2015-10-11,11,11,"['RG Sharma', 'S Dhawan', 'AM Rahane', 'V Kohli', 'MS Dhoni', 'SK Raina', 'STR Binny', 'B Kumar', 'A Mishra', 'R Ashwin', 'UT Yadav']","['Q de Kock', 'HM Amla', 'F du Plessis', 'AB de Villiers', 'DA Miller', 'JP Duminy', 'F Behardien', 'DW Steyn', 'K Rabada', 'M Morkel', 'Imran Tahir']",Green Park
903595,22,31379,31400,2015-10-14,11,11,"['RG Sharma', 'S Dhawan', 'AM Rahane', 'V Kohli', 'MS Dhoni', 'SK Raina', 'AR Patel', 'B Kumar', 'Harbhajan Singh', 'UT Yadav', 'MM Sharma']","['HM Amla', 'Q de Kock', 'F du Plessis', 'JP Duminy', 'AB de Villiers', 'DA Miller', 'F Behardien', 'DW Steyn', 'K Rabada', 'Imran Tahir', 'M Morkel']",Holkar Cricket Stadium
903597,22,31401,31422,2015-10-18,11,11,"['RG Sharma', 'S Dhawan', 'V Kohli', 'MS Dhoni', 'SK Raina', 'AM Rahane', 'AR Patel', 'Harbhajan Singh', 'B Kumar', 'MM Sharma', 'A Mishra']","['Q de Kock', 'DA Miller', 'HM Amla', 'F du Plessis', 'AB de Villiers', 'JP Duminy', 'F Behardien', 'DW Steyn', 'K Rabada', 'Imran Tahir', 'M Morkel']",Saurashtra Cricket Association Stadium
903599,22,31423,31444,2015-10-22,11,11,"['RG Sharma', 'S Dhawan', 'V Kohli', 'AM Rahane', 'SK Raina', 'MS Dhoni', 'Harbhajan Singh', 'AR Patel', 'B Kumar', 'MM Sharma', 'A Mishra']","['Q de Kock', 'HM Amla', 'F du Plessis', 'AB de Villiers', 'DA Miller', 'F Behardien', 'CH Morris', 'AM Phangiso', 'DW Steyn', 'K Rabada', 'Imran Tahir']","MA Chidambaram Stadium, Chepauk"
903601,22,31445,31466,2015-10-25,11,11,"['RG Sharma', 'S Dhawan', 'V Kohli', 'AM Rahane', 'SK Raina', 'MS Dhoni', 'AR Patel', 'Harbhajan Singh', 'B Kumar', 'A Mishra', 'MM Sharma']","['Q de Kock', 'HM Amla', 'F du Plessis', 'AB de Villiers', 'DA Miller', 'F Behardien', 'D Elgar', 'DW Steyn', 'K Rabada', 'Imran Tahir', 'KJ Abbott']",Wankhede Stadium
911049,22,31467,31488,2015-11-16,11,11,"['Asif Iqbal (1)', 'Amjad Ali', 'Shaiman Anwar', 'SP Patil', 'Umair Ali', 'L Sreekumar', 'Abdul Shakoor', 'Ahmed Raza', 'Nasir Aziz', 'Y Punja', 'Zaheer Maqsood']","['Anshuman Rath', 'KD Shah', 'Babar Hayat', 'MS Chapman', 'Nizakat Khan', 'Tanwir Afzal', 'Waqas Barkat', 'C Carter', 'Haseeb Amjad', 'Nadeem Ahmed', 'Aizaz Khan']",ICC Academy
913621,22,31489,31510,2016-06-18,11,11,"['WTS Porterfield', 'PR Stirling', 'EC Joyce', 'J Anderson', ""KJ O'Brien"", 'SW Poynter', 'GC Wilson', 'AR McBrine', 'BJ McCarthy', 'TJ Murtagh', 'WB Rankin']","['MDKJ Perera', 'MD Gunathilaka', 'S Prasanna', 'MD Shanaka', 'MF Maharoof', 'AD Mathews', 'LD Chandimal', 'BKG Mendis', 'WU Tharanga', 'RMS Eranga', 'RAS Lakmal']","The Village, Malahide"
913623,22,31511,31532,2016-06-21,11,11,"['JJ Roy', 'AD Hales', 'JE Root', 'EJG Morgan', 'JM Bairstow', 'JC Buttler', 'MM Ali', 'CR Woakes', 'DJ Willey', 'LE Plunkett', 'AU Rashid']","['MDKJ Perera', 'MD Gunathilaka', 'BKG Mendis', 'LD Chandimal', 'AD Mathews', 'S Prasanna', 'WU Tharanga', 'MD Shanaka', 'MF Maharoof', 'RAS Lakmal', 'N Pradeep']",Trent Bridge
913625,22,31533,31554,2016-06-24,11,11,"['JJ Roy', 'AD Hales', 'JE Root', 'EJG Morgan', 'JM Bairstow', 'JC Buttler', 'MM Ali', 'CR Woakes', 'DJ Willey', 'LE Plunkett', 'AU Rashid']","['MDKJ Perera', 'MD Gunathilaka', 'BKG Mendis', 'LD Chandimal', 'AD Mathews', 'S Prasanna', 'WU Tharanga', 'MF Maharoof', 'S Randiv', 'RAS Lakmal', 'N Pradeep']",Edgbaston
913627,22,31555,31576,2016-06-26,11,11,"['JJ Roy', 'AD Hales', 'JE Root', 'EJG Morgan', 'JM Bairstow', 'JC Buttler', 'CR Woakes', 'CJ Jordan', 'DJ Willey', 'LE Plunkett', 'AU Rashid']","['MDKJ Perera', 'MD Gunathilaka', 'BKG Mendis', 'LD Chandimal', 'AD Mathews', 'S Prasanna', 'WU Tharanga', 'MD Shanaka', 'MF Maharoof', 'RAS Lakmal', 'N Pradeep']",County Ground
913629,22,31577,31598,2016-06-29,11,11,"['JJ Roy', 'MM Ali', 'JE Root', 'EJG Morgan', 'JM Bairstow', 'JC Buttler', 'AD Hales', 'CR Woakes', 'DJ Willey', 'AU Rashid', 'LE Plunkett']","['MDKJ Perera', 'MD Gunathilaka', 'BKG Mendis', 'LD Chandimal', 'AD Mathews', 'S Prasanna', 'MD Shanaka', 'WU Tharanga', 'MF Maharoof', 'N Pradeep', 'RAS Lakmal']",Kennington Oval
913631,22,31599,31620,2016-07-02,11,11,"['JJ Roy', 'JM Vince', 'JE Root', 'EJG Morgan', 'JM Bairstow', 'JC Buttler', 'CR Woakes', 'LE Plunkett', 'CJ Jordan', 'DJ Willey', 'AU Rashid']","['MDKJ Perera', 'MD Gunathilaka', 'BKG Mendis', 'LD Chandimal', 'AD Mathews', 'WU Tharanga', 'MD Shanaka', 'S Prasanna', 'RAS Lakmal', 'N Pradeep', 'KMC Bandara']",Sophia Gardens
913649,22,31621,31642,2016-08-18,11,11,"['PR Stirling', 'EC Joyce', 'WTS Porterfield', ""NJ O'Brien"", ""KJ O'Brien"", 'GC Wilson', 'SW Poynter', 'AR McBrine', 'BJ McCarthy', 'TJ Murtagh', 'PKD Chase']","['Azhar Ali', 'Sharjeel Khan', 'Mohammad Hafeez', 'Babar Azam', 'Sarfraz Ahmed', 'Shoaib Malik', 'Mohammad Nawaz (3)', 'Imad Wasim', 'Umar Gul', 'Hasan Ali', 'Mohammad Amir']","The Village, Malahide"
913653,22,31643,31664,2016-08-24,11,11,"['JJ Roy', 'AD Hales', 'JE Root', 'EJG Morgan', 'BA Stokes', 'JC Buttler', 'MM Ali', 'CR Woakes', 'AU Rashid', 'LE Plunkett', 'MA Wood']","['Azhar Ali', 'Sharjeel Khan', 'Mohammad Hafeez', 'Babar Azam', 'Sarfraz Ahmed', 'Shoaib Malik', 'Mohammad Nawaz (3)', 'Imad Wasim', 'Wahab Riaz', 'Mohammad Amir', 'Umar Gul']",The Rose Bowl
913655,22,31665,31686,2016-08-27,11,11,"['JJ Roy', 'AD Hales', 'JE Root', 'EJG Morgan', 'BA Stokes', 'JC Buttler', 'MM Ali', 'CR Woakes', 'AU Rashid', 'LE Plunkett', 'MA Wood']","['Sami Aslam', 'Sharjeel Khan', 'Azhar Ali', 'Babar Azam', 'Sarfraz Ahmed', 'Shoaib Malik', 'Imad Wasim', 'Hasan Ali', 'Wahab Riaz', 'Yasir Shah', 'Mohammad Amir']",Lord's
913657,22,31687,31708,2016-08-30,11,11,"['JJ Roy', 'AD Hales', 'JE Root', 'JC Buttler', 'EJG Morgan', 'BA Stokes', 'MM Ali', 'CR Woakes', 'AU Rashid', 'LE Plunkett', 'MA Wood']","['Sami Aslam', 'Sharjeel Khan', 'Azhar Ali', 'Babar Azam', 'Sarfraz Ahmed', 'Shoaib Malik', 'Mohammad Nawaz (3)', 'Hasan Ali', 'Wahab Riaz', 'Yasir Shah', 'Mohammad Amir']",Trent Bridge
913659,22,31709,31730,2016-09-01,11,11,"['JJ Roy', 'AD Hales', 'JE Root', 'EJG Morgan', 'BA Stokes', 'JM Bairstow', 'MM Ali', 'DJ Willey', 'LE Plunkett', 'AU Rashid', 'CJ Jordan']","['Sami Aslam', 'Sharjeel Khan', 'Azhar Ali', 'Babar Azam', 'Sarfraz Ahmed', 'Mohammad Rizwan', 'Mohammad Nawaz (3)', 'Imad Wasim', 'Hasan Ali', 'Umar Gul', 'Mohammad Irfan']",Headingley
913661,22,31731,31752,2016-09-04,11,11,"['JJ Roy', 'AD Hales', 'JE Root', 'EJG Morgan', 'BA Stokes', 'JM Bairstow', 'LA Dawson', 'CR Woakes', 'DJ Willey', 'CJ Jordan', 'MA Wood']","['Azhar Ali', 'Sharjeel Khan', 'Babar Azam', 'Shoaib Malik', 'Sarfraz Ahmed', 'Mohammad Rizwan', 'Mohammad Nawaz (3)', 'Imad Wasim', 'Umar Gul', 'Hasan Ali', 'Mohammad Amir']",Sophia Gardens
914207,22,31753,31774,2015-12-26,11,11,"['MJ Guptill', 'BB McCullum', 'TWM Latham', 'LRPL Taylor', 'HM Nicholls', 'MJ Santner', 'L Ronchi', 'DAJ Bracewell', 'AF Milne', 'MJ Henry', 'MJ McClenaghan']","['MD Gunathilaka', 'TM Dilshan', 'HDRL Thirimanne', 'LD Chandimal', 'AD Mathews', 'TAM Siriwardana', 'CK Kapugedera', 'KMDN Kulasekara', 'BAW Mendis', 'PVD Chameera', 'RAS Lakmal']",Hagley Oval
914209,22,31775,31796,2015-12-28,11,11,"['MJ Guptill', 'TWM Latham', 'BB McCullum', 'LRPL Taylor', 'HM Nicholls', 'MJ Santner', 'L Ronchi', 'DAJ Bracewell', 'MJ Henry', 'IS Sodhi', 'MJ McClenaghan']","['MD Gunathilaka', 'TM Dilshan', 'HDRL Thirimanne', 'LD Chandimal', 'AD Mathews', 'TAM Siriwardana', 'CK Kapugedera', 'KMDN Kulasekara', 'SMSM Senanayake', 'PVD Chameera', 'JDF Vandersay']",Hagley Oval
914211,22,31797,31818,2015-12-31,11,11,"['MJ Guptill', 'TWM Latham', 'KS Williamson', 'LRPL Taylor', 'HM Nicholls', 'MJ Santner', 'L Ronchi', 'DAJ Bracewell', 'AF Milne', 'TG Southee', 'MJ McClenaghan']","['MD Gunathilaka', 'TM Dilshan', 'HDRL Thirimanne', 'LD Chandimal', 'AD Mathews', 'TAM Siriwardana', 'CK Kapugedera', 'KMDN Kulasekara', 'PVD Chameera', 'N Pradeep', 'JDF Vandersay']",Saxton Oval
914213,22,31819,31840,2016-01-02,11,11,"['MJ Guptill', 'TWM Latham', 'KS Williamson', 'LRPL Taylor', 'HM Nicholls', 'MJ Santner', 'L Ronchi', 'AF Milne', 'MJ Henry', 'IS Sodhi', 'MJ McClenaghan']","['MD Gunathilaka', 'TM Dilshan', 'HDRL Thirimanne', 'LD Chandimal', 'AD Mathews', 'TAM Siriwardana', 'CK Kapugedera', 'KMDN Kulasekara', 'PVD Chameera', 'JDF Vandersay', 'NLTC Perera']",Saxton Oval
914215,22,31841,31862,2016-01-05,11,11,"['MJ Guptill', 'TWM Latham', 'KS Williamson', 'LRPL Taylor', 'HM Nicholls', 'L Ronchi', 'MJ Santner', 'IS Sodhi', 'AF Milne', 'MJ Henry', 'TA Boult']","['MD Gunathilaka', 'TM Dilshan', 'HDRL Thirimanne', 'LD Chandimal', 'AD Mathews', 'NLTC Perera', 'TAM Siriwardana', 'CK Kapugedera', 'KMDN Kulasekara', 'PVD Chameera', 'N Pradeep']",Bay Oval
914227,22,31863,31884,2016-01-25,11,11,"['MJ Guptill', 'TWM Latham', 'KS Williamson', 'HM Nicholls', 'GD Elliott', 'CJ Anderson', 'L Ronchi', 'MJ Santner', 'MJ Henry', 'MJ McClenaghan', 'TA Boult']","['Azhar Ali', 'Ahmed Shehzad', 'Mohammad Hafeez', 'Babar Azam', 'Sohaib Maqsood', 'Sarfraz Ahmed', 'Imad Wasim', 'Anwar Ali', 'Wahab Riaz', 'Mohammad Amir', 'Mohammad Irfan']",Basin Reserve
914231,22,31885,31906,2016-02-03,11,11,"['MJ Guptill', 'BB McCullum', 'KS Williamson', 'HM Nicholls', 'GD Elliott', 'CJ Anderson', 'L Ronchi', 'MJ Santner', 'AF Milne', 'MJ Henry', 'TA Boult']","['SE Marsh', 'DA Warner', 'SPD Smith', 'GJ Bailey', 'GJ Maxwell', 'MR Marsh', 'MS Wade', 'JP Faulkner', 'JW Hastings', 'KW Richardson', 'JR Hazlewood']",Eden Park
914233,22,31907,31928,2016-02-06,11,11,"['MJ Guptill', 'BB McCullum', 'KS Williamson', 'HM Nicholls', 'GD Elliott', 'CJ Anderson', 'L Ronchi', 'MJ Santner', 'AF Milne', 'MJ Henry', 'TA Boult']","['UT Khawaja', 'DA Warner', 'SPD Smith', 'GJ Bailey', 'GJ Maxwell', 'MR Marsh', 'MS Wade', 'JW Hastings', 'A Zampa', 'JR Hazlewood', 'SM Boland']",Westpac Stadium
914235,22,31929,31950,2016-02-08,11,11,"['MJ Guptill', 'BB McCullum', 'KS Williamson', 'HM Nicholls', 'GD Elliott', 'CJ Anderson', 'L Ronchi', 'DAJ Bracewell', 'AF Milne', 'MJ Henry', 'IS Sodhi']","['UT Khawaja', 'DA Warner', 'SPD Smith', 'GJ Bailey', 'GJ Maxwell', 'MR Marsh', 'MS Wade', 'JW Hastings', 'A Zampa', 'JR Hazlewood', 'SM Boland']",Seddon Park
914265,22,31951,31972,2016-01-31,11,11,"['MJ Guptill', 'BB McCullum', 'KS Williamson', 'HM Nicholls', 'GD Elliott', 'CJ Anderson', 'L Ronchi', 'MJ Santner', 'AF Milne', 'MJ Henry', 'TA Boult']","['Azhar Ali', 'Ahmed Shehzad', 'Mohammad Hafeez', 'Babar Azam', 'Shoaib Malik', 'Sarfraz Ahmed', 'Mohammad Rizwan', 'Wahab Riaz', 'Mohammad Amir', 'Rahat Ali', 'Mohammad Irfan']",Eden Park
915777,22,31973,31994,2015-11-01,11,11,"['MDKJ Perera', 'TM Dilshan', 'HDRL Thirimanne', 'AD Mathews', 'MD Gunathilaka', 'TAM Siriwardana', 'GSNFG Jayasuriya', 'SMSM Senanayake', 'BAW Mendis', 'SL Malinga', 'RAS Lakmal']","['ADS Fletcher', 'J Charles', 'DM Bravo', 'MN Samuels', 'JL Carter', 'AD Russell', 'CR Brathwaite', 'JO Holder', 'D Ramdin', 'JE Taylor', 'SP Narine']",R Premadasa Stadium
915779,22,31995,32016,2015-11-04,11,11,"['MDKJ Perera', 'TM Dilshan', 'HDRL Thirimanne', 'LD Chandimal', 'AD Mathews', 'TAM Siriwardana', 'GSNFG Jayasuriya', 'SMSM Senanayake', 'BAW Mendis', 'SL Malinga', 'RAS Lakmal']","['J Charles', 'ADS Fletcher', 'J Blackwood', 'DM Bravo', 'MN Samuels', 'JL Carter', 'JN Mohammed', 'CR Brathwaite', 'JE Taylor', 'SP Narine', 'R Rampaul']",R Premadasa Stadium
